country_code,year,gdp_current_usd,gni_current_usd,gdp_per_capita_usd,population_total
SSF,2019,1843035420525.45,1793344951008.29,1617.66888069241,1139315618
SSF,2020,1730702407679.05,1699395036866.76,1480.47864226138,1169015451
SSF,2021,1943719394821.09,1894562090767.52,1621.10097013513,1199011925
SSF,2022,2085278582815.11,2024469416269.07,1696.43999286939,1229208573
SSF,2023,1946245643472.37,1888475713937.83,1544.75911473464,1259902353
SST,2000,76460508666.9178,73511763484.6931,4843.33711859324,15786741
SST,2001,77480489516.0607,74752650228.5907,4837.13024116018,16017863
SST,2002,83359125284.8746,81001990961.8726,5129.72824307946,16250203
SST,2003,99561595017.7345,96184424564.053,6055.63854290962,16441139
SST,2004,115354159670.083,111367772419.976,6950.24614613159,16597133
SST,2005,129707462621.965,125272369722.278,7767.22043234912,16699341
SST,2006,145688839748.426,140290916515.378,8636.715917805,16868546
SST,2007,171087518582.494,165096778379.166,10035.9595471753,17047450
SST,2008,188836637600.571,182829759312.283,10960.8112445259,17228345
SST,2009,161635804929.045,156917628207.562,9289.98962861291,17398922
SST,2010,171768513183.07,166682898459.695,9773.34614588001,17575200
SST,2011,192825279256.529,187709704962.312,10864.4855234231,17748220
SST,2012,193712300797.047,189603674022.019,10805.9481933734,17926451
SST,2013,201057180223.571,198636916624.731,11103.7133303959,18107202
SST,2014,208200443901.847,203997277527.122,11381.9969283897,18292084
SST,2015,192378904291.359,190916006392.573,10408.6618377241,18482578
SST,2016,195005480876.446,191496685370.033,10444.2724484059,18671045
SST,2017,212648078851.573,209345445417.349,11271.7930201063,18865506
SST,2018,229205977078.088,224107963972.514,12009.7862050813,19084934
SST,2019,230723882097.479,225864762452.319,11958.5107041682,19293697
SST,2020,208338277477.527,203108298846.186,10699.2911713647,19472157
SST,2021,243009421520.273,233766384207.859,12369.0639776112,19646549
SST,2022,269954645297.005,254140969648.499,13598.1107991474,19852364
SST,2023,285189556483.076,274511448923.129,14222.966048012,20051342
STP,2000,76198394.8202671,69941435.2059595,529.089383412262,144018
STP,2001,75951133.3777948,72802110.8991079,518.88050130005,146375
STP,2002,85171073.8777498,81829137.9324573,568.10257252271,149922
STP,2003,102085769.123419,99567888.2979696,663.696211810494,153814
STP,2004,114582283.916382,111486142.041,726.560882130444,157705
STP,2005,136450662.390592,133523139.391379,844.169181884274,161639
STP,2006,142775104.081626,145807354.263433,861.970707697664,165638
STP,2007,149146918.888611,153621432.906188,878.885791918745,169700
STP,2008,188021165.00338,187949229.959547,1081.8684584729,173793
STP,2009,200668065.03175,200383855.287353,1128.28046213305,177853
STP,2010,190021192.489536,189652128.861836,1045.20958234528,181802
STP,2011,226455001.243083,226030077.537509,1219.80189089671,185649
STP,2012,229371348.202606,228462175.902575,1210.79264672325,189439
STP,2013,267041747.584354,270108837.370331,1382.5757842916,193148
STP,2014,293119143.246825,301248736.146009,1489.67633417608,196767
STP,2015,259999643.047388,263296442.08608,1298.10946596396,200291
STP,2016,292267272.196925,295113951.413028,1434.87018050521,203689
STP,2017,322002845.229335,321612895.939217,1555.79477812888,206970
STP,2018,383717327.830508,385528483.765863,1825.59971753966,210187
STP,2019,412976082.620705,412519347.900467,1935.2931816596,213392
STP,2020,471229484.607144,476007362.623223,2167.22001796925,217435
STP,2021,524402455.54816,527132540.019692,2362.58827248102,221961
STP,2022,540809499.189348,551326234.783983,2389.73729784737,226305
STP,2023,678976264.835436,685740967.432403,2940.93352926715,230871
SUR,2000,947671969.69697,899657575.757576,1988.22172925433,476643
SUR,2001,834279357.798165,727764220.183486,1714.64846637242,486560
SUR,2002,1093574468.08511,1050229787.23404,2202.340682196,496551
SUR,2003,1274190311.41869,1224978469.8193,2516.10404020956,506414
SUR,2004,1484092538.40527,1420629114.85004,2887.7721728844,513923
SUR,2005,1793410397.38738,1753009902.01221,3453.42865937765,519313
SUR,2006,2626380435.17877,2571880453.40234,5002.65798695759,524997
SUR,2007,2936612021.85792,2934012021.85792,5530.17615638309,531016
SUR,2008,3532969034.60838,3553369034.60838,6576.08546307249,537245
SUR,2009,3875409836.06557,3880209836.06557,7129.5768626291,543568
SUR,2010,4368370997.92126,4264071651.04609,7943.60482816915,549923
SUR,2011,4422276621.78703,4160160036.71971,7949.88867218383,556269
SUR,2012,4980000000,4787510969.69697,8851.24050668908,562633
SUR,2013,5145757575.75758,5014507666.66667,9043.19281529222,569020
SUR,2014,5240606060.60606,5170283939.39394,9108.18905406764,575373
SUR,2015,5126237646.22072,5112966262.14963,8813.61705392067,581627
SUR,2016,3317421648.09918,3151061276.71735,5644.2061057532,587757
SUR,2017,3591679430.99988,3197679435.54068,6049.52128553675,593713
SUR,2018,3996198866.57453,3608698868.24957,6665.74180472239,599513
SUR,2019,4016040575.08796,3604040575.08796,6629.66775248603,605768
SUR,2020,2911807496.20227,2446107494.69821,4755.39221710693,612317
SUR,2021,3107923197.96954,2714723197.96954,5029.84838543953,617896
SUR,2022,3791603200.0259,3484001171.10638,6084.43876736445,623164
SUR,2023,3455146280.83975,3134535290.11072,5494.07409425517,628886
SVK,2000,29215726004.7765,29093788828.8299,5421.6448441887,5388720
SVK,2001,30726659550.9717,30740098472.0327,5712.47802761654,5378867
SVK,2002,35243658398.7546,35149344984.2267,6554.62808369461,5376912
SVK,2003,46616149116.7411,44349060491.3744,8675.39633696465,5373374
SVK,2004,57215475076.2986,55010471634.7735,10650.1290097126,5372280
SVK,2005,62547753148.4638,60944233999.5891,11641.5410321763,5372807
SVK,2006,70751813442.9881,68782042564.6234,13167.8954730379,5373054
SVK,2007,86587749517.9724,84184302436.7367,16110.4817265237,5374622
SVK,2008,100830060552.902,99023959600.4781,18744.3192278346,5379233
SVK,2009,89342984697.5246,88848089393.3773,16586.7527805228,5386406
SVK,2010,91112160800.7668,89152364458.1668,16899.448680529,5391428
SVK,2011,99705104723.4341,96226963494.9807,18469.4354316836,5398384
SVK,2012,94724394278.052,93069217734.3281,17516.9691054078,5407579
SVK,2013,99134277850.3418,98325678416.4081,18312.7805149823,5413393
SVK,2014,101713075598.862,100531186832.605,18770.9289896545,5418649
SVK,2015,89178548717.3324,86973613749.7933,16442.0760860018,5423801
SVK,2016,90347173228.6356,87954523560.1099,16636.0769133073,5430798
SVK,2017,95978130734.9766,94206543250.0931,17645.5298716761,5439232
SVK,2018,106611673364.837,104877631800.866,19573.3717031314,5446771
SVK,2019,105843498304.094,103263826022.682,19406.0589683582,5454147
SVK,2020,107732602896.441,106735502243.603,19735.4858280801,5458827
SVK,2021,120560912620.599,117077991965.626,22132.4483028948,5447247
SVK,2022,115884262197.697,112363170829.79,21334.6011006572,5431752
SVK,2023,133896931490.224,131104025438.204,24673.5482979144,5426740
SVN,2000,20159190701.6789,20109942961.6875,10135.7219109212,1988925
SVN,2001,20668868706.8115,20651820335.6367,10375.6255869861,1992060
SVN,2002,23214593516.2095,23009423441.3965,11639.1297780477,1994530
SVN,2003,29360575031.8177,29045069998.843,14711.674874253,1995733
SVN,2004,34156553313.4031,33675762331.8386,17103.8297783905,1997012
SVN,2005,35947936823.7781,35607705509.265,17969.7095907161,2000474
SVN,2006,39260368837.0342,38765042027.3491,19563.005059144,2006868
SVN,2007,47880266542.577,46775452930.3072,23725.1596001515,2018122
SVN,2008,55509332322.3578,54049304543.9969,27461.9764165315,2021316
SVN,2009,49975540954.8465,49136934997.6062,24501.7897290425,2039669
SVN,2010,47793117240.9001,47154511568.2668,23329.8417691156,2048583
SVN,2011,51199194599.3094,50498971509.3289,24940.6284841605,2052843
SVN,2012,46167053954.3367,45445223704.3945,22442.1417859955,2057159
SVN,2013,47867056858.8892,47226656934.0319,23236.9655321695,2059953
SVN,2014,49514466379.6057,49067603884.7892,24013.0682060959,2061980
SVN,2015,42709468274.8137,41415620912.5402,20697.2748530619,2063531
SVN,2016,44290685824.0682,43271012211.0351,21447.8377796036,2065042
SVN,2017,48153200134.6613,47436886245.8789,23303.077705959,2066388
SVN,2018,53689067639.9176,53071137916.4807,25888.0481065655,2073894
SVN,2019,53909922735.545,53251416483.5921,25814.1687167572,2088385
SVN,2020,53384760135.1581,53288509553.4492,25392.0651093612,2102419
SVN,2021,61529280461.092,60976632041.0649,29187.369382785,2108079
SVN,2022,59927702746.2843,59008692457.1053,28373.8382265999,2112076
SVN,2023,69148468417.3208,68500931236.9365,32610.110922729,2120461
SWE,2000,262905197441.662,263097727620.004,29632.7736101599,8872109
SWE,2001,242499249692.616,242725890929.51,27259.4806735435,8895960
SWE,2002,267373345246.531,268189091207.854,29957.9387652616,8924958
SWE,2003,334074051172.972,339759840718.252,37292.4214343004,8958229
SWE,2004,384547211147.247,386776660452.585,42758.2015503417,8993531
SWE,2005,391690329314.475,397117795827.702,43378.6152117149,9029572
SWE,2006,422530427475.536,433645875687.837,46531.6001120572,9080505
SWE,2007,490050156832.574,504991566550.275,53568.5645523213,9148092
SWE,2008,514616528348.834,532746279073.296,55817.4392710726,9219637
SWE,2009,434313804907.366,444803626956.544,46707.8673215418,9298515
SWE,2010,492753255885.718,507279603294.196,52542.827414103704,9378126
SWE,2011,570541353128.724,583474815752.879,60379.7748160321,9449213
SWE,2012,549742183874.355,562604736840.099,57749.8251328664,9519374
SWE,2013,584128116410.29,597558632303.947,60844.2767113975,9600379
SWE,2014,577730245154.162,589824050746.38,59583.7140001673,9696110
SWE,2015,501698263620.663,505274383264.889,51197.9529341175,9799186
SWE,2016,514218206628.325,515551074078.364,51820.3972482676,9923085
SWE,2017,536083940228.684,543698638990.205,53300.8587281785,10057698
SWE,2018,551312498430.164,561279230357.294,54181.9069780904,10175214
SWE,2019,532169294165.94,547611523822.119,51773.0464558993,10278887
SWE,2020,545147614972.141,564558472897.573,52653.7565934247,10353442
SWE,2021,637186904843.636,661059277877.974,61174.9680215622,10415811
SWE,2022,579895717343.956,603387718232.55,55296.9371472535,10486941
SWE,2023,585489968189.064,610538032263.86,55567.0890080496,10536632
SWZ,2000,1738093840.36607,1772296532.42126,1668.9749133064,1041414
SWZ,2001,1542477308.89408,1644811327.54876,1467.5389023828,1051064
SWZ,2002,1432221739.12342,1435485075.20387,1351.86550182919,1059441
SWZ,2003,2197598466.25447,2155641409.91327,2060.18418135789,1066700
SWZ,2004,2770082791.50412,2772685197.22583,2581.24172793045,1073159
SWZ,2005,3178112498.67911,3356400330.34937,2945.36394872311,1079022
SWZ,2006,3291330019.17287,3305330021.24034,3035.06156119205,1084436
SWZ,2007,3469381231.49049,3510481231.27758,3180.86121498525,1090705
SWZ,2008,3294084314.15058,3288884309.26026,2999.82816920508,1098091
SWZ,2009,3580428052.81393,3504876408.98151,3239.7578007877,1105153
SWZ,2010,4438765085.93784,4212614314.93267,3992.95199562618,1111650
SWZ,2011,4820478680.18375,4528146052.15826,4312.34243414155,1117833
SWZ,2012,4886551483.93374,4571223253.09633,4347.99569336631,1123863
SWZ,2013,4464726180.76995,4267352245.28993,3951.12008139006,1129990
SWZ,2014,4286015248.24891,4098884005.90602,3771.90796458406,1136299
SWZ,2015,3909281650.36128,3749761420.96138,3420.75357067279,1142813
SWZ,2016,3724180911.37828,3519027090.51925,3239.80707501414,1149507
SWZ,2017,4463673661.23006,4168570948.42979,3853.99147918102,1158195
SWZ,2018,4644696656.36967,4324419619.18717,3973.46344933667,1168929
SWZ,2019,4616996144.90635,4135103342.56887,3913.12643969301,1179874
SWZ,2020,4120621324.89015,3733908574.34153,3454.784217446,1192729
SWZ,2021,4785708165.93031,4423187547.41371,3966.29863253832,1206593
SWZ,2022,4741163884.9523,4364397245.54515,3889.65276959161,1218917
SWZ,2023,4604172127.36299,4295699904.2682,3741.69010745416,1230506
SXM,2000,NA,NA,NA,30773
SXM,2001,NA,NA,NA,30726
SXM,2002,NA,NA,NA,30960
SXM,2003,NA,NA,NA,31327
SXM,2004,NA,NA,NA,31690
SXM,2005,NA,NA,NA,32057
SXM,2006,NA,NA,NA,32428
SXM,2007,NA,NA,NA,32791
SXM,2008,NA,NA,NA,33145
SXM,2009,854972067.039106,824078212.290503,25528.412619483,33491
SXM,2010,892290502.793296,858994413.407821,26403.8143692163,33794
SXM,2011,936089385.47486,903200726.256983,27317.5178881974,34267
SXM,2012,985865921.787709,955047094.972067,28149.0997855041,35023
SXM,2013,1022905027.93296,1000318938.54749,28529.7324687053,35854
SXM,2014,1361811508.37989,1318694469.27374,37134.912423099,36672
SXM,2015,1417888715.0838,1376294134.07821,37839.6283815163,37471
SXM,2016,1427017206.70391,1391252793.29609,37308.6147795736,38249
SXM,2017,1353212122.90503,1326983575.41899,34701.3058494468,38996
SXM,2018,1259200446.92737,1230764692.73743,31708.3110124742,39712
SXM,2019,1407880446.92737,1358106648.04469,34861.469528968,40385
SXM,2020,1236428100.55866,1205403240.22346,30150.8998380477,41008
SXM,2021,1353071061.45251,1312181061.45251,32548.4366854902,41571
SXM,2022,1537088715.0838,1490391843.57542,36476.6300833859,42139
SXM,2023,1627776949.27374,1578734692.73743,38077.5444869761,42749
SYC,2000,654212394.27164,622578637.012701,8063.65500575169,81131
SYC,2001,662064155.920692,644628634.331602,8153.2986369879,81202
SYC,2002,742134837.50919,674126049.970867,8864.16919495467,83723
SYC,2003,750847230.099263,707853401.68722,9070.28460757013,82781
SYC,2004,893012218.181818,902449127.272727,10827.671636033,82475
SYC,2005,977899381.818182,987707672.727273,11802.1118276833,82858
SYC,2006,1081441283.31798,1091791860.85021,12782.9938926475,84600
SYC,2007,1077308813.82945,1006044700.39068,12669.302668722201,85033
SYC,2008,979597394.293453,900944344.985108,11265.4376270005,86956
SYC,2009,850901620.433301,795693184.540123,9747.09180546291,87298
SYC,2010,981616542.328454,927738128.966303,10934.79494629,89770
SYC,2011,1058918707.26124,985285911.545984,12110.0937461973,87441
SYC,2012,1089407839.19709,1086240639.70667,12337.1554669388,88303
SYC,2013,1333160407.38516,1250774894.19448,14821.2921476077,89949
SYC,2014,1387577870.08161,1299831890.29165,15188.1902175113,91359
SYC,2015,1432403352.12944,1349188913.11165,15333.1051727105,93419
SYC,2016,1568513348.14463,1459330975.169,16566.9946042294,94677
SYC,2017,1675370641.01416,1562444817.2832,17480.3651911372,95843
SYC,2018,1784313926.76807,1699144648.12567,18440.2340460932,96762
SYC,2019,1868690096.73454,1794024905.13602,19141.5118743615,97625
SYC,2020,1382551751.56908,1333464346.73047,14041.4754074575,98462
SYC,2021,1487173794.80528,1424837754.71952,14982.9111487767,99258
SYC,2022,2018346588.73752,1954939246.3074,16836.6721895387,119878
SYC,2023,2187379754.66167,2128027963.25411,18262.7115849287,119773
SYR,2000,18937052543.4373,17208185053.3808,1138.1884854278,16637888
SYR,2001,20237024724.7039,18552254311.2404,1186.82913474027,17051338
SYR,2002,20669357462.3831,18917039446.9296,1183.2473451033,17468332
SYR,2003,21828144686.0394,19930501930.5019,1220.179077256,17889296
SYR,2004,25086950495.0495,23181782178.2178,1368.1148230028,18336875
SYR,2005,28858965517.2414,26381417624.5211,1533.90166536568,18814091
SYR,2006,33751788856.305,31430303030.303,1718.78347217338,19637022
SYR,2007,40465318382.0585,38148578293.9527,1937.61138578027,20884125
SYR,2008,52557913568.9549,49342684719.9534,2429.12477087189,21636564
SYR,2009,54111735628.7065,50941610382.4087,2462.20193643202,21976969
SYR,2010,61390830874.7007,57408366910.3825,2730.61477118949,22482421
SYR,2011,67539428159.4474,62976957811.7152,2952.14349372257,22878098
SYR,2012,43190318032.5627,41500139065.8099,1897.66115018696,22759763
SYR,2013,21361254635.051,20440062129.0977,985.892669227054,21666917
SYR,2014,21502061465.9498,20679218993.0952,1060.59105886854,20273659
SYR,2015,16466863117.0009,15846726811.9009,847.731631942565,19424618
SYR,2016,12597854877.4254,12131412781.9446,656.3490586313,19193834
SYR,2017,16369843352.3453,15776320913.866,851.502005254153,19224668
SYR,2018,21497782867.6426,20708643151.976,1098.0668642357,19577845
SYR,2019,22583045060.0821,21724169919.4071,1109.53926036049,20353534
SYR,2020,12047752036.091,11545828324.1689,572.355289831901,21049429
SYR,2021,14353205678.4991,13831790420.3696,663.614245706815,21628839
SYR,2022,23622827079.5047,22818123249.5906,1051.67149587463,22462173
SYR,2023,19993439949.5435,19246662936.1539,847.372723418531,23594623
TCA,2000,NA,NA,NA,18730
TCA,2001,358744800,NA,18325.7458111974,19576
TCA,2002,366707900,NA,17803.9471767733,20597
TCA,2003,409753600,NA,18859.1890274773,21727
TCA,2004,485598800,NA,21246.00980049,22856
TCA,2005,578645800,NA,24122.3028180757,23988
TCA,2006,721891500,NA,28734.2873064523,25123
TCA,2007,773490000,NA,29443.8523030072,26270
TCA,2008,862684000,NA,31453.8228752689,27427
TCA,2009,703176000,NA,24596.8938015951,28588
TCA,2010,686788000,NA,23093.8498268267,29739
TCA,2011,728790000,NA,23626.726317837,30846
TCA,2012,727161000,NA,22633.9527500233,32127
TCA,2013,754238000,NA,22412.2069354887,33653
TCA,2014,841700000,790200000,24014.2653352354,35050
TCA,2015,942070000,879070000,25736.101625461,36605
TCA,2016,1032452000,991352000,26946.4178520162,38315
TCA,2017,1022365000,1024465000,25614.8372710646,39913
TCA,2018,1314329000,1311529000,31625.616593277002,41559
TCA,2019,1371838000,1343838000,31780.5217068989,43166
TCA,2020,918387000,918687000,20690.9160546118,44386
TCA,2021,1236459000,1241659000,27329.2885087196,45243
TCA,2022,1434119000,1431219000,31280.5418020808,45847
TCA,2023,1638653000,1579053000,35470.2151608295,46198
TCD,2000,1388506771.58756,1370995780.85984,163.121663683369,8512093
TCD,2001,1710843377.00119,1688295031.67209,194.32295331156,8804124
TCD,2002,1997005708.81576,1936981283.91027,219.061391951349,9116192
TCD,2003,2742815071.5744,2284427678.42187,289.087621122168,9487833
TCD,2004,4422855660.82592,3727138752.81425,445.850767157087,9920036
TCD,2005,8655892392.92919,7630981605.69148,838.092107712557,10328092
TCD,2006,9709626596.13031,8497677763.41369,906.897260572747,10706424
TCD,2007,10865385131.5172,9665720380.77769,980.483531485103,11081660
TCD,2008,13385593990.3378,11716760063.0333,1166.36883453841,11476296
TCD,2009,12317614053.6841,11930621612.1589,1035.63719694254,11893754
TCD,2010,14058506663.7252,13702803266.3402,1141.80069268412,12312575
TCD,2011,16685349673.9957,16369168380.7689,1308.1421872538,12754997
TCD,2012,17892228569.8861,17592555470.9302,1354.34344701937,13210998
TCD,2013,17865316886.3315,17274103640.1356,1304.88742971475,13691079
TCD,2014,18144336903.7175,17540170885.5644,1278.78981422494,14188678
TCD,2015,14559599499.5011,14227684551.4988,993.990730610869,14647621
TCD,2016,13026289835.7789,12840209081.2116,861.831767630746,15114655
TCD,2017,13349041408.7152,13218155132.0983,854.46120040098,15622759
TCD,2018,15327000248.8701,15162850867.9769,948.656629871231,16156531
TCD,2019,14905517742.8454,14731564999.274,893.336441643325,16685223
TCD,2020,14932897821.2387,14779071982.4746,866.947814890409,17224679
TCD,2021,16871937697.5854,16697851746.434,946.358500208374,17828273
TCD,2022,17828508289.6049,17644591318.829,966.036468278568,18455316
TCD,2023,19107685020.89,18914961928.9455,989.058528968588,19319064
TEA,2000,1746603943460.8,1718157571741.25,972.835200953788,1795374943
TEA,2001,1860780769837.6,1832413236900.65,1026.65178888091,1812475067
TEA,2002,2061459115839.34,2036684704231.47,1127.25359658642,1828744767
TEA,2003,2335149535289.99,2310817549019.7,1266.11021688909,1844349334
TEA,2004,2709162072001.22,2685925880849.8,1456.96949123472,1859450104
TEA,2005,3136379636324.84,3100701160095.75,1673.19345077361,1874487158
TEA,2006,3778756305027.42,3754820627649.01,1999.86335962807,1889507244
TEA,2007,4781275889354.55,4770449619437.5,2510.42534785667,1904568042
TEA,2008,6054653276221.09,6062672893491.24,3154.17117946934,1919570287
TEA,2009,6573332906059.41,6547910152729.08,3398.53280348353,1934167856
TEA,2010,7998802644980.75,7948939468868.81,4104.80586778241,1948643347
TEA,2011,9762261279860.9,9671349858823.95,4970.50790233388,1964036970
TEA,2012,10891972643927.8,10836450105758.2,5497.15733943136,1981382735
TEA,2013,12032716775573.3,11913090563719.4,6020.72681041414,1998548872
TEA,2014,12988715226836.7,12961414536578.3,6446.13733465555,2014960984
TEA,2015,13532269646653.5,13439984823428,6664.48716537469,2030504270
TEA,2016,13827143891946.3,13730412417805.2,6758.74015480622,2045816761
TEA,2017,15097049793765.4,15032259988305.2,7323.51023176133,2061449949
TEA,2018,16881313468532,16768774511362.3,8136.36881824421,2074796982
TEA,2019,17481802738366.4,17391569363178.2,8379.40686898285,2086281644
TEA,2020,17783399412496.6,17626104359170.5,8485.42025780464,2095759417
TEA,2021,21205315189717.1,21009144034946.7,10086.4785164265,2102350702
TEA,2022,21536968352300,21316014447997.2,10220.360503609,2107261123
TEA,2023,21617377390319.4,21425297191567.1,10239.674334039,2111139152
TEC,2000,895838467014.279,880359288688.894,2043.31743904755,438423541
TEC,2001,911238915365.998,897681806296.293,2079.9775163987,438100368
TEC,2002,1024301541480.18,1008102416854.1,2339.61918407316,437806951
TEC,2003,1260221124097.34,1233148810571.46,2877.8352427008,437905932
TEC,2004,1630082032407.5,1595222637472.12,3720.49294846749,438136036
TEC,2005,2040988292003.96,1996797234009.83,4656.24851284127,438333196
TEC,2006,2468693198412.59,2402099740793.98,5627.10828445828,438714358
TEC,2007,3175231214996.31,3092045101074.93,7238.14435716572,438680283
TEC,2008,3931203232657.33,3824275686285.07,8939.98290647503,439732746
TEC,2009,3117218978688.28,3027377930019.01,7063.63891051886,441304973
TEC,2010,3662269659889.56,3559870962743.75,8268.157718639,442936599
TEC,2011,4455855348774.35,4321821592350.27,10016.6162732559,444846366
TEC,2012,4651635953949.63,4517779374916.82,10406.7915588105,446980794
TEC,2013,4920488132844.11,4773806388756.27,10953.7259867092,449206794
TEC,2014,4649625880580.4,4520247703746.33,10297.0853605718,451547765
TEC,2015,3632564157711.83,3550985008477.93,8004.56641973475,453811483
TEC,2016,3490976596937.19,3403873449086.53,7653.97807124132,456099634
TEC,2017,3922819871997.88,3820152830391.36,8560.70709859886,458235497
TEC,2018,4091510597189.56,3980826920187.56,8890.61596620106,460205526
TEC,2019,4175891551192.92,4053440535061.15,9034.43209100317,462219596
TEC,2020,3916679848494.7,3830106192848.37,8456.58174660206,463151657
TEC,2021,4628696552014.54,4498930246789.88,9987.98864443054,463426293
TEC,2022,5263275218883.39,5137539307469.22,11410.4415323006,461268322
TEC,2023,5556261013139.78,5441428479968.32,12106.9240912296,458932506
TGO,2000,2106848752.27753,2077702360.41717,409.889802792768,5140037
TGO,2001,2093498674.49678,2064143038.61004,396.692654520135,5277382
TGO,2002,2410199032.43102,2388850153.06188,445.238691488925,5413274
TGO,2003,2987984050.99318,2964600605.24566,538.16537776929,5552167
TGO,2004,3191561508.69088,3156802020.68187,560.266308533382,5696508
TGO,2005,3221910408.46516,3187373260.68738,551.259850017077,5844631
TGO,2006,3320907721.74508,3283084155.95043,552.50227125256,6010668
TGO,2007,3759964943.38078,3729691271.7712,607.588224471809,6188344
TGO,2008,4578849657.99813,4563715130.24143,718.948786366771,6368812
TGO,2009,4721890900.22635,4702775174.68068,720.694168794129,6551865
TGO,2010,4746389531.6959,4722896939.13225,704.987164181378,6732590
TGO,2011,5422442166.44146,5656293246.14731,783.989380490906,6916474
TGO,2012,5413544658.41535,5419520492.56511,762.392047587088,7100736
TGO,2013,6021732977.26584,6046989121.21464,826.543259457126,7285442
TGO,2014,6393318261.82712,6439476563.92261,855.585284856656,7472450
TGO,2015,5755461035.38026,5887730069.0691,751.052405084336,7663195
TGO,2016,6071170959.12093,6114776688.37141,772.581787093976,7858289
TGO,2017,6387422517.69225,6392420306.8336,792.765487219069,8057140
TGO,2018,7029300383.08031,7048639780.86615,851.130806891807,8258778
TGO,2019,6992700101.37188,7014822914.75549,826.260654099894,8463068
TGO,2020,7400284167.78479,7443038855.67892,853.578220263722,8669720
TGO,2021,8342243645.94438,8360888241.21407,939.613373786407,8878379
TGO,2022,8169476148.95692,8180435497.54748,898.758154410712,9089738
TGO,2023,9171261837.57103,9191489292.20424,985.697512629974,9304337
THA,2000,126392224253.794,123900114886.384,2005.97694514234,63007815
THA,2001,120296476180.402,116932294140.021,1889.93432467144,63651141
THA,2002,134300904400.022,129579498251.9,2089.75183111554,64266437
THA,2003,152280615245.887,146056549105.901,2347.5400128606602,64868166
THA,2004,172895685154.658,165383729445.385,2641.56268717857,65452047
THA,2005,189318408468.595,180829127106.253,2867.70383436062,66017420
THA,2006,221758296021.621,213513981039.483,3331.32043511773,66567687
THA,2007,262942621455.053,253993974943.234,3918.52817434581,67102394
THA,2008,291382982430.951,280756506237.554,4309.13509292986,67619830
THA,2009,281710630187.319,271838809880.739,4135.43986952819,68121080
THA,2010,341104766329.17,326815388832.283,4973.86288823778,68579447
THA,2011,370818739623.622,361875003955.99,5373.6232832898,69007208
THA,2012,397558325278.579,379342666424.563,5725.52802835463,69436098
THA,2013,420333654592.547,393467486312.148,6018.08244729255,69845114
THA,2014,407339040197.651,386381481702.815,5801.1978916205,70216367
THA,2015,401296238228.084,380594916735.618,5688.85335397884,70540795
THA,2016,413366349747.508,393948949386.684,5833.57715617098,70859841
THA,2017,456356813536.764,435913240648.276,6413.09182530343,71160187
THA,2018,506754208404.485,482264933708.604,7099.77650081458,71376079
THA,2019,543976691793.886,523977887377.21,7605.69657797759,71522271
THA,2020,500461898480.246,489367035950.047,6985.64393892574,71641484
THA,2021,506194668789.937,488610393696.513,7057.20754802279,71727332
THA,2022,495644697587.661,479851774315.914,6909.35281815827,71735329
THA,2023,515906283940.933,502990630847.962,7195.10130919449,71702435
TJK,2000,860541842.263697,824412233.59422,136.925716400723,6284735
TJK,2001,1080772551.29433,1030086266.20442,168.676285365186,6407377
TJK,2002,1221106220.2868,1179977808.59315,186.951638285222,6531669
TJK,2003,1555318261.4172,1485016464.86684,233.58124845289,6658575
TJK,2004,2076176869.41089,2018638461.83885,305.745158587502,6790547
TJK,2005,2312352020.6689,2660524577.20306,333.927150941684,6924720
TJK,2006,2830213848.6203,3460593443.86747,401.018403316427,7057566
TJK,2007,3719524540.86193,4729663327.31345,516.997210618914,7194477
TJK,2008,5161299725.27673,6649276639.77731,703.327375898643,7338403
TJK,2009,4979472364.4534,5953362631.39956,664.795655734657,7490230
TJK,2010,5642221099.17704,6969749692.10775,737.338883219356,7652141
TJK,2011,6522756255.012,8316624763.05171,833.601978202852,7824785
TJK,2012,7633036903.07634,9744488621.92436,952.452819695469,8014084
TJK,2013,8448411318.25417,11112718542.523,1028.19704279396,8216724
TJK,2014,9112605459.32845,11296415927.1155,1081.54402932039,8425552
TJK,2015,8271431485.07484,9797996695.50327,956.916310930656,8643840
TJK,2016,6992416096.89018,8081792570.51881,788.710481734485,8865631
TJK,2017,7536402852.85802,8637196303.70133,829.45714764957,9085946
TJK,2018,7764999999.45362,8990673043.81483,834.288404578801,9307333
TJK,2019,8300813599.3084,9631287021.79045,871.022372934846,9529966
TJK,2020,8133963550.65742,9498106073.45013,834.311715460625,9749310
TJK,2021,8937805347.13963,10758910057.1676,896.748053372182,9966908
TJK,2022,10713525200.3998,14210918854.2368,1052.17949484894,10182222
TJK,2023,12244169292.7998,15274140637.7873,1178.47990060249,10389799
TKM,2000,2904663310.9825,2727383250.38665,633.835487638011,4582677
TKM,2001,3534772732.39746,3429772727.49554,756.034976276398,4675409
TKM,2002,4462029108.72349,4339729122.08788,935.540801478466,4769465
TKM,2003,5977440582.80171,5899440592.8639,1228.94870289404,4863865
TKM,2004,6838351088.46688,6731351088.46688,1379.23009682692,4958093
TKM,2005,8103901996.37024,7541355716.8784,1604.01618452312,5052257
TKM,2006,10276674364.8961,9650674364.89607,1996.59310717308,5147105
TKM,2007,12664165103.1895,12299718574.1088,2414.96071986964,5244046
TKM,2008,19271523178.8079,18235683677.4445,3605.50395120549,5345029
